Station	Unnamed: 0	Sample No	Volatile Suspended Solids (mg/L)	Unionised Ammonia (mg/L)	Turbidity (NTU)	Total Phosphorus (mg/L)	Total Nitrogen (mg/L)	Total Kjeldahl Nitrogen (mg/L)	Total Inorganic Nitrogen (mg/L)	Temperature (°C)	Suspended Solids (mg/L)	Silica (mg/L)	Secchi Disc Depth (M)	Salinity (psu)	Phaeo-pigments (μg/L)	pH	Orthophosphate Phosphorus (mg/L)	Nitrite Nitrogen (mg/L)	Nitrate Nitrogen (mg/L)	Faecal Coliforms (cfu/100mL)	E. coli (cfu/100mL)	Dissolved Oxygen (mg/L)	Dissolved Oxygen (%saturation)	Chlorophyll-a (μg/L)	Ammonia Nitrogen (mg/L)	5-day Biochemical Oxygen Demand (mg/L)	Year	Month	x	y	DIN(mg/L)	DIN(uM)	Nitrite Nitrogen (uM)	Nitrate Nitrogen (uM)	Ammonia Nitrogen (uM)
NM6	4828.5	1.0	1.8420289855072463	0.0027681159420289854	8.35	0.05398550724637681	0.781304347826087	0.3997826086956522	0.4945652173913043	20.5	10.978985507246376	1.4493478260869566	2.2108695652173913	29.3768115942029	1.0572463768115943	7.903623188405797	0.019181159420289855	0.05402173913043478	0.3274927536231884	198.63768115942028	107.31159420289855	6.883333333333333	90.44202898550725	3.994927536231884	0.11228260869565218	1.058695652173913	2016.1739130434783	5.913043478260869	113.898466666666	22.3394333333333	0.49379710144927536	35.2712215320911	3.858695652173913	23.392339544513458	8.020186335403727
NM8	5635.5	1.0	2.3195652173913044	0.00163768115942029	9.902173913043478	0.043333333333333335	0.5781159420289855	0.35724637681159416	0.2761594202898551	20.330434782608695	14.766666666666666	1.0171739130434783	2.1065217391304345	31.017391304347825	1.136231884057971	7.949275362318841	0.012528985507246378	0.03367391304347826	0.18661594202898552	18.21014492753623	9.152173913043478	6.994202898550725	92.51449275362319	3.398550724637681	0.05554347826086956	0.7210144927536232	2016.1739130434783	5.913043478260869	113.864766666666	22.27825	0.2758333333333334	19.702380952380956	2.4052795031055902	13.329710144927537	3.9673913043478257
NT1	5856.0	1.0	1.845	0.00375	5.8	0.05175	0.7545	0.48825	0.40750000000000003	21.395	9.0925	1.141	2.0925000000000002	30.502499999999998	1.3375	7.87	0.019825000000000002	0.035199999999999995	0.231325	1201.4	256.7	6.045	81.35	2.535	0.140875	0.8025	2017.025	5.4	113.97255	22.3745833333333	0.4074	29.099999999999998	2.514285714285714	16.523214285714285	10.0625
PM1	1031.5	1.0	1.263768115942029	0.0012246376811594203	2.4572463768115944	0.029057971014492753	0.3547101449275363	0.3189130434782609	0.07072463768115941	19.75072463768116	3.9463768115942033	0.6942753623188406	3.0260869565217394	32.36231884057971	1.1304347826086956	7.95072463768116	0.007297101449275362	0.0055072463768115944	0.030108695652173913	10.021739130434783	3.152173913043478	7.145652173913044	94.15217391304348	3.7239130434782606	0.034376811594202895	1.018840579710145	2016.1739130434783	5.913043478260869	114.28575	22.3873666666666	0.06999275362318841	4.999482401656315	0.3933747412008282	2.1506211180124226	2.4554865424430643
PM11	2040.25	1.0	0.9243055555555555	0.0009930555555555556	2.817361111111111	0.03263888888888889	0.37486111111111114	0.3007638888888889	0.09777777777777778	19.66111111111111	3.495833333333333	0.7459027777777778	3.6979166666666665	32.518055555555556	0.5923611111111111	7.9375	0.009604166666666667	0.010951388888888889	0.06257638888888889	1.4722222222222223	1.3194444444444444	7.142361111111111	94.11111111111111	2.0791666666666666	0.02396527777777778	0.4833333333333333	2016.3333333333333	6.145833333333333	114.33605	22.3206666666666	0.09749305555555556	6.963789682539683	0.7822420634920635	4.469742063492064	1.7118055555555556
PM2	3287.5	1.0	1.0804347826086955	0.0011376811594202899	2.7202898550724637	0.030797101449275364	0.36891304347826087	0.3232608695652174	0.07956521739130436	19.72826086956522	3.6137681159420287	0.7170289855072464	3.126086956521739	32.357246376811595	0.8594202898550725	7.9079710144927535	0.007884057971014493	0.006471014492753623	0.03858695652173913	76.29710144927536	21.05072463768116	6.989130434782608	91.84057971014492	3.091304347826087	0.034130434782608694	0.7463768115942029	2016.1739130434783	5.913043478260869	114.278116666666	22.3773833333333	0.07918840579710146	5.6563146997929605	0.46221532091097306	2.756211180124224	2.437888198757764
PM3	4568.5	1.0	1.2304347826086957	0.0011594202898550724	2.5369565217391306	0.03210144927536231	0.3789130434782609	0.3332608695652174	0.07949275362318842	19.661594202898552	4.064492753623188	0.6978985507246377	3.267391304347826	32.41086956521739	1.0057971014492755	7.928985507246377	0.00817391304347826	0.006833333333333333	0.03895652173913044	25.55072463768116	7.297101449275362	7.071739130434782	93.14492753623189	2.873913043478261	0.03322463768115942	0.8101449275362319	2016.1739130434783	5.913043478260869	114.281833333333	22.3692666666666	0.07901449275362318	5.6438923395445135	0.4880952380952381	2.7826086956521743	2.3731884057971016
PM4	5848.5	1.0	1.3036231884057972	0.0011666666666666668	2.560144927536232	0.029420289855072466	0.3626086956521739	0.3289130434782609	0.06608695652173914	19.66521739130435	4.31231884057971	0.7232608695652174	2.980434782608696	32.350724637681154	1.0717391304347827	7.939130434782608	0.0072753623188405794	0.0050362318840579704	0.02847826086956522	3.8768115942028984	2.101449275362319	7.032608695652174	92.54347826086956	3.9804347826086954	0.0326231884057971	0.9152173913043478	2016.1739130434783	5.913043478260869	114.31365	22.3823333333333	0.06613768115942029	4.724120082815735	0.35973084886128365	2.0341614906832297	2.3302277432712217
PM6	7067.25	1.0	1.182638888888889	0.0012152777777777778	2.7	0.03048611111111111	0.3647222222222222	0.3153472222222222	0.08625	19.839583333333334	4.029861111111111	0.7338194444444445	3.097916666666667	32.27777777777778	1.1340277777777779	7.901388888888889	0.008027777777777778	0.0062430555555555555	0.042590277777777776	19.125	6.173611111111111	6.96875	91.95138888888889	3.4194444444444443	0.0370625	0.8104166666666667	2016.3333333333333	6.145833333333333	114.270216666666	22.3517	0.08589583333333334	6.135416666666667	0.44593253968253965	3.0421626984126986	2.6473214285714284
PM7	8360.4	1.0	1.0793333333333335	0.0010866666666666668	2.4173333333333336	0.030533333333333332	0.3782666666666667	0.32513333333333333	0.08153333333333333	19.644	3.68	0.6811333333333334	3.8	32.455999999999996	0.8006666666666666	7.950666666666666	0.008326666666666668	0.008073333333333333	0.04482666666666667	1.72	1.4533333333333334	7.216666666666667	94.98	2.4779999999999998	0.028246666666666666	0.5960000000000001	2016.5	5.8	114.29505	22.3408833333333	0.08114666666666667	5.796190476190477	0.5766666666666668	3.201904761904762	2.0176190476190476
